I_uA,STP_pos_mV,STP_neg_mV,STP_sym_mV,n_pos,n_neg,file_pos,file_neg
65.0,-16.796410813337456,13.1914569298083,0.019748933878229957,40,40,STP_VGKm30.00_Ip65uA00001.dat,STP_VGKm30.00_Im65uA00001.dat
70.0,-17.93960333049204,14.298795635341195,0.001822028067384851,40,40,STP_VGKm30.00_Ip70uA00001.dat,STP_VGKm30.00_Im70uA00001.dat
75.0,-19.074558625618998,15.451882243023816,0.010887684345216586,40,40,STP_VGKm30.00_Ip75uA00001.dat,STP_VGKm30.00_Im75uA00001.dat
80.0,-20.26591469197632,16.599030843654727,-0.01121604851798863,40,40,STP_VGKm30.00_Ip80uA00001.dat,STP_VGKm30.00_Im80uA00001.dat
85.0,-21.373169023191487,17.751283808227154,0.01128326816064118,40,40,STP_VGKm30.00_Ip85uA00001.dat,STP_VGKm30.00_Im85uA00001.dat
90.0,-22.523458286459736,18.889582493351917,0.00528797908889822,40,40,STP_VGKm30.00_Ip90uA00001.dat,STP_VGKm30.00_Im90uA00001.dat
95.0,-23.67574361470996,20.025613821505424,-0.0028390209594595373,40,40,STP_VGKm30.00_Ip95uA00001.dat,STP_VGKm30.00_Im95uA00001.dat
100.0,-24.835525756999374,21.174073235499428,-0.00850038510716522,40,40,STP_VGKm30.00_Ip100uA00001.dat,STP_VGKm30.00_Im100uA00001.dat
105.0,-26.00650502083458,22.351496407737088,-0.005278430905938825,40,40,STP_VGKm30.00_Ip105uA00001.dat,STP_VGKm30.00_Im105uA00001.dat
110.0,-27.122459790601603,23.491220904200727,0.006606432442369803,40,40,STP_VGKm30.00_Ip110uA00001.dat,STP_VGKm30.00_Im110uA00001.dat
115.0,-28.27333678192421,24.656675918913564,0.013895444137484114,40,40,STP_VGKm30.00_Ip115uA00001.dat,STP_VGKm30.00_Im115uA00001.dat
120.0,-29.41171271136326,25.74906857135032,-0.009096194363662269,40,40,STP_VGKm30.00_Ip120uA00001.dat,STP_VGKm30.00_Im120uA00001.dat
125.0,-30.5664801099283,26.892411724702054,-0.014808316970315039,40,40,STP_VGKm30.00_Ip125uA00001.dat,STP_VGKm30.00_Im125uA00001.dat
130.0,-31.700332182041198,28.01556804634859,-0.020156192203495626,40,40,STP_VGKm30.00_Ip130uA00001.dat,STP_VGKm30.00_Im130uA00001.dat
135.0,-32.86022414987149,29.20360023110376,-0.006086083741058124,40,40,STP_VGKm30.00_Ip135uA00001.dat,STP_VGKm30.00_Im135uA00001.dat
140.0,-34.0075080471718,30.31810053895012,-0.022477878468030843,40,40,STP_VGKm30.00_Ip140uA00001.dat,STP_VGKm30.00_Im140uA00001.dat
145.0,-35.1691230528562,31.47940475684709,-0.022633272361747947,40,40,STP_VGKm30.00_Ip145uA00001.dat,STP_VGKm30.00_Im145uA00001.dat
150.0,-36.3190900982342,32.62732380484881,-0.02365727104988813,40,40,STP_VGKm30.00_Ip150uA00001.dat,STP_VGKm30.00_Im150uA00001.dat
155.0,-37.42179725926564,33.77164453265547,-0.0028504876622752473,40,40,STP_VGKm30.00_Ip155uA00001.dat,STP_VGKm30.00_Im155uA00001.dat
160.0,-38.6141405068432,34.89168947639284,-0.03899963958237129,40,40,STP_VGKm30.00_Ip160uA00001.dat,STP_VGKm30.00_Im160uA00001.dat
165.0,-39.745795811957755,36.03533936050458,-0.03300235008378016,40,40,STP_VGKm30.00_Ip165uA00001.dat,STP_VGKm30.00_Im165uA00001.dat
170.0,-40.85947145210129,37.14263115704949,-0.0361942718830901,40,40,STP_VGKm30.00_Ip170uA00001.dat,STP_VGKm30.00_Im170uA00001.dat
175.0,-42.029572557418135,38.27461041383436,-0.0552551961490797,40,40,STP_VGKm30.00_Ip175uA00001.dat,STP_VGKm30.00_Im175uA00001.dat
180.0,-43.18195251133582,39.41816440101205,-0.05966817951907877,40,40,STP_VGKm30.00_Ip180uA00001.dat,STP_VGKm30.00_Im180uA00001.dat
185.0,-44.31329461215213,40.58022737871215,-0.04430774107717972,40,40,STP_VGKm30.00_Ip185uA00001.dat,STP_VGKm30.00_Im185uA00001.dat
190.0,-45.43233854732115,41.654996007376525,-0.06644539432950558,40,40,STP_VGKm30.00_Ip190uA00001.dat,STP_VGKm30.00_Im190uA00001.dat
195.0,-46.626751514209666,42.81805873472163,-0.08212051410120913,40,40,STP_VGKm30.00_Ip195uA00001.dat,STP_VGKm30.00_Im195uA00001.dat
200.0,-47.781117785009585,43.96817815476262,-0.0842439394806751,40,40,STP_VGKm30.00_Ip200uA00001.dat,STP_VGKm30.00_Im200uA00001.dat
205.0,-48.97390221603769,45.098387912688366,-0.11553127603185565,40,40,STP_VGKm30.00_Ip205uA00001.dat,STP_VGKm30.00_Im205uA00001.dat
210.0,-50.05875795223696,46.19488206286658,-0.10971206904238051,40,40,STP_VGKm30.00_Ip210uA00001.dat,STP_VGKm30.00_Im210uA00001.dat
215.0,-51.24707708603542,47.35582093613917,-0.12340219930531737,40,40,STP_VGKm30.00_Ip215uA00001.dat,STP_VGKm30.00_Im215uA00001.dat
220.0,-52.38334548374306,48.45240923461109,-0.14324224892317594,40,40,STP_VGKm30.00_Ip220uA00001.dat,STP_VGKm30.00_Im220uA00001.dat
225.0,-53.53019228213411,49.59564359794251,-0.14504846645299074,40,40,STP_VGKm30.00_Ip225uA00001.dat,STP_VGKm30.00_Im225uA00001.dat
230.0,-54.66446147758128,50.700589219437326,-0.15971025342916767,40,40,STP_VGKm30.00_Ip230uA00001.dat,STP_VGKm30.00_Im230uA00001.dat
235.0,-55.83293010962353,51.84919813742117,-0.16964011045837402,40,40,STP_VGKm30.00_Ip235uA00001.dat,STP_VGKm30.00_Im235uA00001.dat
240.0,-56.93174304042103,52.94707605763986,-0.17010761574777766,40,40,STP_VGKm30.00_Ip240uA00001.dat,STP_VGKm30.00_Im240uA00001.dat
245.0,-58.12050295219132,54.08641966834828,-0.1948157662787151,40,40,STP_VGKm30.00_Ip245uA00001.dat,STP_VGKm30.00_Im245uA00001.dat
250.0,-59.233701905952614,55.22422906425555,-0.18251054520572274,40,40,STP_VGKm30.00_Ip250uA00001.dat,STP_VGKm30.00_Im250uA00001.dat
