I_uA,STP_pos_mV,STP_neg_mV,STP_sym_mV,n_pos,n_neg,file_pos,file_neg
80.0,-15.648797429502318,11.944227570769147,0.0116511466682645,40,40,STP_VGKp30.00_Ip80uA00001.dat,STP_VGKp30.00_Im80uA00001.dat
85.0,-16.512910116413863,12.800819681700814,0.007890858678325285,40,40,STP_VGKp30.00_Ip85uA00001.dat,STP_VGKp30.00_Im85uA00001.dat
90.0,-17.373970961958168,13.683386032707562,0.018643611409546734,40,40,STP_VGKp30.00_Ip90uA00001.dat,STP_VGKp30.00_Im90uA00001.dat
95.0,-18.243376131147862,14.549817463788274,0.017156742355056265,40,40,STP_VGKp30.00_Ip95uA00001.dat,STP_VGKp30.00_Im95uA00001.dat
100.0,-19.136848568687554,15.406605741596413,-0.0011853375107204744,40,40,STP_VGKp30.00_Ip100uA00001.dat,STP_VGKp30.00_Im100uA00001.dat
105.0,-19.99376996549021,16.297539486742362,0.015820836660926707,40,40,STP_VGKp30.00_Ip105uA00001.dat,STP_VGKp30.00_Im105uA00001.dat
110.0,-20.85723510378114,17.145169255807776,0.007903152048168272,40,40,STP_VGKp30.00_Ip110uA00001.dat,STP_VGKp30.00_Im110uA00001.dat
115.0,-21.706791403425495,18.03479840082314,0.027939574733671924,40,40,STP_VGKp30.00_Ip115uA00001.dat,STP_VGKp30.00_Im115uA00001.dat
120.0,-22.585172640868844,18.884103830857494,0.01340167102917511,40,40,STP_VGKp30.00_Ip120uA00001.dat,STP_VGKp30.00_Im120uA00001.dat
125.0,-23.42746591796552,19.711227094271994,0.005816664188086795,40,40,STP_VGKp30.00_Ip125uA00001.dat,STP_VGKp30.00_Im125uA00001.dat
130.0,-24.30203758004106,20.569935155281907,-0.002115136344725821,40,40,STP_VGKp30.00_Ip130uA00001.dat,STP_VGKp30.00_Im130uA00001.dat
135.0,-25.159870924873022,21.466088713982167,0.017044970589422226,40,40,STP_VGKp30.00_Ip135uA00001.dat,STP_VGKp30.00_Im135uA00001.dat
140.0,-26.032660454067813,22.28381023168414,-0.010489035156986626,40,40,STP_VGKp30.00_Ip140uA00001.dat,STP_VGKp30.00_Im140uA00001.dat
145.0,-26.864790225917353,23.1787348547408,0.020908390446573,40,40,STP_VGKp30.00_Ip145uA00001.dat,STP_VGKp30.00_Im145uA00001.dat
150.0,-27.73036775946346,24.062407559207116,0.029955975906678978,40,40,STP_VGKp30.00_Ip150uA00001.dat,STP_VGKp30.00_Im150uA00001.dat
155.0,-28.594772104266706,24.91028048041708,0.021690264110036273,40,40,STP_VGKp30.00_Ip155uA00001.dat,STP_VGKp30.00_Im155uA00001.dat
160.0,-29.452897915982327,25.778089672287745,0.02653195418755927,40,40,STP_VGKp30.00_Ip160uA00001.dat,STP_VGKp30.00_Im160uA00001.dat
165.0,-30.341895808493405,26.64744540267396,0.016710873125127312,40,40,STP_VGKp30.00_Ip165uA00001.dat,STP_VGKp30.00_Im165uA00001.dat
170.0,-31.15331011821016,27.440167378134465,0.007364705997001897,40,40,STP_VGKp30.00_Ip170uA00001.dat,STP_VGKp30.00_Im170uA00001.dat
175.0,-32.037050212755254,28.3530693547075,0.021945647010973124,40,40,STP_VGKp30.00_Ip175uA00001.dat,STP_VGKp30.00_Im175uA00001.dat
180.0,-32.89528684522447,29.20312707027249,0.01785618855886084,40,40,STP_VGKp30.00_Ip180uA00001.dat,STP_VGKp30.00_Im180uA00001.dat
185.0,-33.75396795212338,30.054380687000318,0.014142443473317945,40,40,STP_VGKp30.00_Ip185uA00001.dat,STP_VGKp30.00_Im185uA00001.dat
190.0,-34.60848867925137,30.88706006842821,0.0032217706232680055,40,40,STP_VGKp30.00_Ip190uA00001.dat,STP_VGKp30.00_Im190uA00001.dat
195.0,-35.51373993438466,31.78605297013341,9.259390922600197e-05,40,40,STP_VGKp30.00_Ip195uA00001.dat,STP_VGKp30.00_Im195uA00001.dat
200.0,-36.35183860804884,32.65446116366943,0.015247353845147193,40,40,STP_VGKp30.00_Ip200uA00001.dat,STP_VGKp30.00_Im200uA00001.dat
205.0,-37.23166013434364,33.52195075003667,0.009081383881365701,40,40,STP_VGKp30.00_Ip205uA00001.dat,STP_VGKp30.00_Im205uA00001.dat
210.0,-38.09456074831413,34.34710934474784,-0.009789625748293895,40,40,STP_VGKp30.00_Ip210uA00001.dat,STP_VGKp30.00_Im210uA00001.dat
215.0,-38.97253763638867,35.2550254274903,0.005179971585665077,40,40,STP_VGKp30.00_Ip215uA00001.dat,STP_VGKp30.00_Im215uA00001.dat
220.0,-39.813822251170045,36.06673040356116,-0.009609847769592728,40,40,STP_VGKp30.00_Ip220uA00001.dat,STP_VGKp30.00_Im220uA00001.dat
225.0,-40.666219722489515,36.96261688689161,0.012134658235897211,40,40,STP_VGKp30.00_Ip225uA00001.dat,STP_VGKp30.00_Im225uA00001.dat
230.0,-41.54257217966758,37.7480115262163,-0.033344250690788835,40,40,STP_VGKp30.00_Ip230uA00001.dat,STP_VGKp30.00_Im230uA00001.dat
235.0,-42.410259761380594,38.64847142398963,-0.01695809266063031,40,40,STP_VGKp30.00_Ip235uA00001.dat,STP_VGKp30.00_Im235uA00001.dat
240.0,-43.2317660748777,39.473357155963875,-0.015268383422061271,40,40,STP_VGKp30.00_Ip240uA00001.dat,STP_VGKp30.00_Im240uA00001.dat
245.0,-44.14494266741242,40.35338646040035,-0.0318420274711857,40,40,STP_VGKp30.00_Ip245uA00001.dat,STP_VGKp30.00_Im245uA00001.dat
250.0,-44.974493260688504,41.16663405584337,-0.03999352638771847,40,40,STP_VGKp30.00_Ip250uA00001.dat,STP_VGKp30.00_Im250uA00001.dat
