I_uA,STP_pos_mV,STP_neg_mV,STP_sym_mV,n_pos,n_neg,file_pos,file_neg
110.0,-22.531325185824866,18.995632965381454,-0.10152954693303262,40,40,STP_VGKp15.00_Ip110uA00001.dat,STP_VGKp15.00_Im110uA00001.dat
115.0,-23.464785837556256,19.88106742128932,-0.12554264484479494,40,40,STP_VGKp15.00_Ip115uA00001.dat,STP_VGKp15.00_Im115uA00001.dat
120.0,-24.411183799763002,20.851139790398527,-0.11370544139356409,40,40,STP_VGKp15.00_Ip120uA00001.dat,STP_VGKp15.00_Im120uA00001.dat
125.0,-25.33648668426539,21.8003531716857,-0.1017501930011726,40,40,STP_VGKp15.00_Ip125uA00001.dat,STP_VGKp15.00_Im125uA00001.dat
130.0,-26.29581844281115,22.655140803748314,-0.1540222562427449,40,40,STP_VGKp15.00_Ip130uA00001.dat,STP_VGKp15.00_Im130uA00001.dat
135.0,-27.231076042417037,23.661845378257244,-0.11829876879122314,40,40,STP_VGKp15.00_Ip135uA00001.dat,STP_VGKp15.00_Im135uA00001.dat
140.0,-28.190756624052938,24.592563278132907,-0.1327801096713419,40,40,STP_VGKp15.00_Ip140uA00001.dat,STP_VGKp15.00_Im140uA00001.dat
145.0,-29.09878026335304,25.547969104292775,-0.10908901624145817,40,40,STP_VGKp15.00_Ip145uA00001.dat,STP_VGKp15.00_Im145uA00001.dat
150.0,-30.03434884121045,26.494102858755927,-0.10380642793858752,40,40,STP_VGKp15.00_Ip150uA00001.dat,STP_VGKp15.00_Im150uA00001.dat
155.0,-31.008020184140488,27.353069963054516,-0.16115854725431267,40,40,STP_VGKp15.00_Ip155uA00001.dat,STP_VGKp15.00_Im155uA00001.dat
160.0,-31.93376739179611,28.27763935481808,-0.16174745520034084,40,40,STP_VGKp15.00_Ip160uA00001.dat,STP_VGKp15.00_Im160uA00001.dat
165.0,-32.86231829492312,29.24268940418555,-0.14349788208011138,40,40,STP_VGKp15.00_Ip165uA00001.dat,STP_VGKp15.00_Im165uA00001.dat
170.0,-33.80444414054962,30.163249465785178,-0.15428077409354768,40,40,STP_VGKp15.00_Ip170uA00001.dat,STP_VGKp15.00_Im170uA00001.dat
175.0,-34.7859901934879,31.113829652459547,-0.16976370722550205,40,40,STP_VGKp15.00_Ip175uA00001.dat,STP_VGKp15.00_Im175uA00001.dat
180.0,-35.72238949491168,32.05194903897663,-0.16890366467885198,40,40,STP_VGKp15.00_Ip180uA00001.dat,STP_VGKp15.00_Im180uA00001.dat
185.0,-36.6294931846971,33.000480917176446,-0.14818957047165182,40,40,STP_VGKp15.00_Ip185uA00001.dat,STP_VGKp15.00_Im185uA00001.dat
190.0,-37.51634635426145,33.88965789477657,-0.14702766645376752,40,40,STP_VGKp15.00_Ip190uA00001.dat,STP_VGKp15.00_Im190uA00001.dat
195.0,-38.51319185803446,34.88792146805013,-0.14631863170349146,40,40,STP_VGKp15.00_Ip195uA00001.dat,STP_VGKp15.00_Im195uA00001.dat
200.0,-39.46389877841926,35.824374733007815,-0.15344545941704735,40,40,STP_VGKp15.00_Ip200uA00001.dat,STP_VGKp15.00_Im200uA00001.dat
205.0,-40.39448450637772,36.76294235424345,-0.149454512778463,40,40,STP_VGKp15.00_Ip205uA00001.dat,STP_VGKp15.00_Im205uA00001.dat
210.0,-41.30856335315533,37.66687671651852,-0.15452675502972935,40,40,STP_VGKp15.00_Ip210uA00001.dat,STP_VGKp15.00_Im210uA00001.dat
215.0,-42.29200800377639,38.600703666386714,-0.17933560540616367,40,40,STP_VGKp15.00_Ip215uA00001.dat,STP_VGKp15.00_Im215uA00001.dat
220.0,-43.238225852738765,39.55673025376028,-0.17443123620056977,40,40,STP_VGKp15.00_Ip220uA00001.dat,STP_VGKp15.00_Im220uA00001.dat
225.0,-44.178763779161365,40.44043166704454,-0.20284949276973774,40,40,STP_VGKp15.00_Ip225uA00001.dat,STP_VGKp15.00_Im225uA00001.dat
230.0,-45.117944369045794,41.3971307508198,-0.19409024582432477,40,40,STP_VGKp15.00_Ip230uA00001.dat,STP_VGKp15.00_Im230uA00001.dat
235.0,-46.05037162065822,42.392710308809086,-0.16251409263589278,40,40,STP_VGKp15.00_Ip235uA00001.dat,STP_VGKp15.00_Im235uA00001.dat
240.0,-46.95014733642048,43.22423051250821,-0.19664184866746237,40,40,STP_VGKp15.00_Ip240uA00001.dat,STP_VGKp15.00_Im240uA00001.dat
245.0,-47.904263580790776,44.19553188656942,-0.1880492838220047,40,40,STP_VGKp15.00_Ip245uA00001.dat,STP_VGKp15.00_Im245uA00001.dat
250.0,-48.812485765993735,45.153324700547294,-0.1632639694345468,40,40,STP_VGKp15.00_Ip250uA00001.dat,STP_VGKp15.00_Im250uA00001.dat
