I_uA,STP_pos_mV,STP_neg_mV,STP_sym_mV,n_pos,n_neg,file_pos,file_neg
200.0,-38.176936472876235,34.434080432851204,-0.11457820288015585,40,40,STP_VGKp20.00_Ip200uA00001.dat,STP_VGKp20.00_Im200uA00001.dat
205.0,-39.07402827959899,35.360935041713944,-0.0996968018101636,40,40,STP_VGKp20.00_Ip205uA00001.dat,STP_VGKp20.00_Im205uA00001.dat
210.0,-39.95041856660944,36.21725733773338,-0.10973079730567181,40,40,STP_VGKp20.00_Ip210uA00001.dat,STP_VGKp20.00_Im210uA00001.dat
215.0,-40.88261138449014,37.1865652735939,-0.09117323831576019,40,40,STP_VGKp20.00_Ip215uA00001.dat,STP_VGKp20.00_Im215uA00001.dat
220.0,-41.77924319956585,38.06903192998753,-0.09825581765679803,40,40,STP_VGKp20.00_Ip220uA00001.dat,STP_VGKp20.00_Im220uA00001.dat
225.0,-42.707030656413835,39.003432670455155,-0.09494917584698004,40,40,STP_VGKp20.00_Ip225uA00001.dat,STP_VGKp20.00_Im225uA00001.dat
230.0,-43.598805307481214,39.836997779266035,-0.12405394697522953,40,40,STP_VGKp20.00_Ip230uA00001.dat,STP_VGKp20.00_Im230uA00001.dat
235.0,-44.51810674510744,40.82226844779983,-0.09106933152144481,40,40,STP_VGKp20.00_Ip235uA00001.dat,STP_VGKp20.00_Im235uA00001.dat
240.0,-45.370746107389635,41.65567560793009,-0.10068543259741136,40,40,STP_VGKp20.00_Ip240uA00001.dat,STP_VGKp20.00_Im240uA00001.dat
245.0,-46.325467265922136,42.63606491503395,-0.08785135831173352,40,40,STP_VGKp20.00_Ip245uA00001.dat,STP_VGKp20.00_Im245uA00001.dat
250.0,-47.15858493472809,43.4796753837581,-0.08260495835263515,40,40,STP_VGKp20.00_Ip250uA00001.dat,STP_VGKp20.00_Im250uA00001.dat
